score,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.4264,23.95,40.49,1.94,-8.91,3.74,2.22,173.55,43.75,47.25,0.92,-13.66,5.67,2.16,232.93,56.39,56.2,0.16,-9.63,3.28,0.38,299.69,25.79,33.92,1.31,-12.32,3.11,0.8,203.4
0.3866,46.69,50.11,0.57,-5.39,9.06,2.57,104.56,51.81,39.92,1.81,-3.19,2.05,0.5,248.59,35.24,32.35,1.76,-14.7,7.42,5.28,177.94,52.62,49.78,1.24,-1.99,9.27,6.39,276.92
0.4119,36.66,33.0,0.03,-14.45,9.64,1.49,63.22,58.71,42.14,1.91,-5.6,3.7,5.0,142.28,57.56,41.66,1.1,-14.19,1.08,4.82,116.23,32.41,41.27,1.42,-12.65,9.64,0.82,108.02
0.4323,21.35,43.23,0.2,-13.02,4.55,0.15,275.09,20.55,39.08,1.82,-9.04,5.13,7.81,179.4,26.42,52.4,0.32,-2.01,4.32,4.56,234.23,24.56,53.39,0.36,-10.02,4.38,0.63,139.33
0.5062,19.9,30.16,0.95,-1.56,5.5,8.19,150.55,39.35,33.28,1.19,-14.28,7.96,7.18,228.34,15.12,42.17,0.59,-2.45,7.68,2.56,212.16,23.69,37.91,0.33,-14.55,7.0,6.43,187.78
0.4291,45.54,44.69,1.65,-2.65,3.5,0.93,196.11,16.59,38.83,1.63,-14.43,2.45,5.1,246.11,40.06,49.87,0.85,-6.82,4.76,8.71,127.49,20.07,49.55,1.39,-13.96,7.57,8.56,75.74
0.3349,36.87,33.95,0.57,-8.74,10.0,4.98,68.41,48.05,46.54,0.15,-2.98,5.38,3.77,184.66,31.86,54.55,1.08,-4.28,6.89,9.86,58.03,21.73,48.93,0.19,-1.32,3.22,3.23,283.8
0.4177,46.33,30.64,1.06,-9.98,3.17,0.38,183.85,25.0,54.15,1.78,-6.22,2.58,4.15,107.24,40.88,40.85,0.57,-6.23,3.04,3.35,193.22,30.09,39.81,0.13,-14.09,8.48,0.51,138.34
0.3651,32.36,52.72,0.8,-8.66,4.99,0.17,220.06,24.66,59.18,1.45,-3.05,3.47,4.52,191.37,54.44,36.88,0.09,-7.75,4.64,4.64,266.33,17.7,49.96,0.86,-6.07,8.64,3.06,73.71
0.326,32.83,43.45,1.41,-2.87,2.14,0.93,291.33,59.88,37.8,0.15,-5.41,7.68,4.57,106.97,23.29,50.37,0.69,-13.3,2.62,9.15,165.54,50.12,55.37,0.64,-3.62,8.11,7.52,149.82
0.3702,59.03,47.75,1.69,-7.2,3.92,3.9,118.87,49.72,59.15,0.07,-10.67,3.64,1.49,236.77,17.8,34.33,1.11,-0.89,6.42,8.53,222.06,55.59,54.33,1.51,-12.54,6.56,7.47,245.59
0.3294,52.25,45.63,0.63,-9.82,6.73,5.3,211.96,56.84,59.36,1.65,-4.32,4.87,8.22,139.2,44.18,57.22,1.16,-9.32,2.64,6.95,160.91,21.38,41.83,1.72,-1.18,9.23,0.21,136.93
0.3648,28.36,51.38,0.37,-11.84,8.87,4.89,246.36,45.23,41.32,1.73,-1.5,9.52,3.58,291.5,38.92,31.54,0.81,-1.96,5.6,1.16,190.83,32.23,54.33,0.73,-5.18,3.24,2.58,64.46
0.3922,18.78,35.0,0.18,-9.81,7.83,2.16,256.58,23.49,45.56,0.35,-8.36,1.43,2.27,298.7,40.36,56.91,0.75,-9.67,3.65,0.49,175.53,46.93,48.05,0.87,-12.08,7.63,7.03,152.5
0.3513,22.23,53.9,1.81,-5.21,5.26,9.02,125.86,36.98,59.99,0.37,-4.69,5.17,7.77,298.84,41.23,52.1,0.76,-11.16,6.66,2.04,224.43,35.51,31.45,0.6,-1.23,9.21,5.97,144.36
0.4243,45.77,30.88,1.42,-6.97,7.55,9.88,221.47,55.7,42.16,1.89,-0.13,9.04,0.9,69.08,52.84,53.8,0.11,-13.95,8.26,3.21,140.38,32.59,30.6,1.09,-13.26,6.81,1.05,289.21
0.3442,53.01,52.08,0.06,-7.8,3.08,3.87,189.27,47.67,47.52,0.34,-12.33,6.12,2.71,207.37,22.9,55.23,0.99,-6.94,7.55,6.12,258.59,24.42,54.08,1.57,-11.88,1.54,1.36,161.98
0.3832,39.89,36.95,0.96,-8.63,6.85,8.09,78.96,59.8,39.27,0.13,-6.75,2.53,7.57,80.29,25.61,52.79,1.86,-9.21,8.07,7.05,200.15,38.76,32.1,1.4,-1.45,2.67,3.85,118.72
0.3608,28.14,49.07,0.45,-7.19,9.55,1.52,224.66,23.57,37.01,0.1,-3.17,1.42,4.49,199.26,48.58,40.82,1.61,-13.18,3.93,0.75,68.97,39.75,39.44,0.9,-6.41,1.48,2.54,284.02
0.367,20.94,48.05,0.83,-10.93,4.4,8.99,225.03,52.01,42.04,0.16,-10.2,7.83,5.43,245.1,23.9,53.09,0.41,-3.86,6.61,0.67,284.94,56.32,42.81,0.25,-9.58,4.65,2.5,140.24
0.3574,51.48,47.9,1.1,-10.32,7.67,1.45,97.51,38.73,42.88,1.52,-1.7,5.08,0.59,58.98,55.28,43.48,0.37,-10.66,3.22,5.39,109.47,48.71,59.13,1.46,-1.83,7.35,1.31,299.3
0.3943,52.63,58.01,1.85,-10.36,7.36,8.0,231.3,59.59,33.96,0.48,-14.64,3.86,6.2,136.85,44.83,42.56,0.23,-4.35,3.17,3.09,170.64,46.39,52.86,0.91,-11.83,9.22,8.6,142.38
0.402,22.74,55.46,1.46,-2.89,5.44,8.55,68.15,52.33,35.0,1.94,-10.25,9.99,0.73,148.09,49.12,50.0,0.77,-9.12,6.92,9.7,155.45,37.26,52.13,1.51,-0.12,1.59,2.06,198.48
0.3472,26.5,59.08,1.77,-2.65,2.75,1.28,205.82,24.32,48.77,0.26,-1.36,6.9,8.59,112.94,45.99,46.71,0.64,-7.28,4.13,0.94,260.46,46.06,46.23,1.55,-10.74,5.87,0.29,81.61
0.3863,41.26,56.78,0.79,-13.45,1.65,3.11,252.19,43.27,53.31,1.26,-11.26,3.6,2.33,76.97,20.47,39.64,1.54,-11.08,5.64,1.97,185.77,57.92,38.94,0.38,-3.12,4.51,8.72,240.4
0.4048,34.74,39.97,1.55,-3.9,8.57,3.6,152.96,54.28,47.36,1.56,-9.13,9.34,0.58,266.5,31.66,30.68,1.88,-3.39,9.86,7.36,193.18,42.0,43.13,1.37,-3.56,8.08,9.99,257.61
0.3563,42.56,43.21,0.44,-14.51,7.09,7.74,78.95,47.0,56.46,0.69,-6.05,7.8,9.19,220.41,26.91,56.77,1.97,-13.21,4.04,6.02,70.55,41.53,54.36,1.43,-11.94,2.94,7.28,79.5
0.3022,33.86,54.85,0.11,-2.31,6.69,0.96,87.22,29.75,41.67,0.33,-0.67,2.78,9.08,91.39,53.65,37.87,0.33,-11.88,6.64,3.55,209.02,28.83,57.66,1.63,-4.68,6.62,7.01,130.65
0.4208,26.2,46.18,1.19,-12.51,9.16,5.32,263.74,42.89,31.38,1.03,-11.73,3.41,8.86,272.14,44.41,52.02,0.29,-4.44,6.57,7.09,108.83,19.94,51.57,0.53,-0.58,5.34,9.94,231.96
0.3578,17.35,58.13,1.82,-8.69,1.21,8.32,219.55,43.65,48.94,1.48,-6.68,1.06,6.71,181.97,46.06,58.73,0.98,-14.61,5.8,2.7,175.33,56.75,52.06,0.26,-4.55,8.7,0.3,212.82
0.3989,17.17,47.33,0.5,-3.29,4.53,5.36,125.08,41.43,38.8,0.39,-9.26,2.65,2.88,90.16,39.77,36.76,0.46,-13.12,2.92,2.48,296.19,44.79,30.55,1.0,-2.07,7.72,0.97,245.2
0.4314,51.0,38.63,1.66,-9.4,2.0,5.2,172.6,38.6,41.92,0.27,-11.16,9.32,7.89,143.9,24.48,34.58,0.83,-14.37,7.92,8.81,116.3,51.51,52.57,1.0,-1.55,5.39,4.89,167.59
0.4394,57.05,35.91,1.12,-13.39,5.71,1.25,78.17,21.79,34.02,0.76,-6.11,3.57,0.47,101.11,38.07,52.75,1.83,-6.44,6.55,3.2,188.19,30.25,47.97,0.0,-5.65,4.89,9.56,253.88
0.351,35.7,37.42,1.83,-0.93,9.11,9.36,69.84,50.09,44.19,0.77,-4.41,3.45,2.33,96.11,33.02,57.59,1.61,-8.4,7.69,7.17,56.76,47.5,37.03,1.3,-10.65,6.6,9.95,108.56
0.3335,36.88,52.78,0.72,-4.47,9.11,5.44,264.42,54.07,48.57,1.6,-13.22,3.88,8.17,155.34,48.4,44.07,1.31,-6.33,1.39,3.0,89.66,40.75,44.72,0.98,-13.38,6.27,1.92,289.84
0.3692,50.08,50.06,0.4,-14.77,5.63,1.15,212.34,57.8,53.93,1.75,-8.07,3.04,0.49,125.16,58.95,36.57,1.99,-1.43,5.9,2.38,221.39,36.0,38.32,1.7,-8.0,7.99,9.76,52.7
0.4356,44.84,30.92,1.07,-12.03,9.48,2.35,110.83,53.63,56.82,1.41,-1.79,9.5,0.85,131.72,27.68,51.79,1.51,-12.71,9.32,1.69,65.69,37.73,49.8,0.14,-14.15,2.54,7.37,210.53
0.4075,52.81,38.02,0.09,-12.94,5.6,2.23,222.38,51.37,59.89,1.12,-10.27,1.48,9.66,111.74,22.9,30.89,1.04,-12.88,1.9,4.35,150.86,56.06,32.35,0.67,-6.42,6.15,6.06,226.24
0.3919,58.24,34.5,0.18,-10.51,8.84,1.32,180.87,26.92,48.51,1.54,-7.59,7.62,8.65,117.87,34.77,47.44,0.59,-6.25,6.93,9.51,227.16,33.99,32.71,0.26,-1.95,9.31,8.97,103.56
0.4062,38.1,43.16,1.2,-9.41,9.72,4.41,264.84,28.01,30.38,1.25,-5.49,3.94,1.16,100.82,28.22,48.22,0.86,-3.8,6.37,3.67,234.71,58.51,46.33,1.6,-4.54,9.77,1.65,158.56
0.4081,55.85,42.65,1.13,-11.04,3.69,5.89,112.68,18.42,49.13,0.71,-9.55,3.72,0.71,148.93,21.43,49.01,0.64,-2.36,5.27,8.1,97.95,50.3,35.24,0.03,-7.08,4.71,2.26,287.12
0.3149,40.96,55.68,0.1,-12.52,3.2,1.03,298.15,33.37,32.93,0.89,-0.52,6.33,9.4,85.5,47.28,51.41,1.08,-11.3,4.79,5.24,265.57,39.34,54.34,0.64,-10.15,6.95,9.95,76.06
0.4224,54.45,32.58,1.86,-8.47,4.89,4.39,135.89,34.17,54.74,1.31,-13.7,4.3,9.18,238.61,52.83,59.3,1.91,-7.42,7.46,2.28,171.95,47.9,33.62,1.18,-3.99,1.6,2.13,78.44
0.3555,39.91,42.74,0.92,-0.6,5.9,9.82,77.54,24.37,36.36,0.22,-0.5,7.94,7.08,192.25,19.41,56.56,0.1,-12.55,5.94,5.36,296.52,31.59,53.14,0.13,-14.47,9.39,8.85,275.01
0.4197,21.76,42.66,1.3,-5.28,5.37,6.9,85.2,35.26,31.17,1.13,-7.34,9.23,0.86,291.57,57.6,55.26,1.68,-12.69,9.71,5.41,208.0,28.12,48.84,0.31,-8.78,7.85,6.82,289.43
0.459,22.12,39.28,1.61,-10.87,6.25,9.49,118.05,30.87,39.26,0.16,-5.9,6.8,6.43,167.15,31.36,34.61,1.15,-14.42,6.88,5.58,58.14,22.6,54.03,0.29,-13.83,3.0,2.48,290.83
0.3388,34.67,37.89,1.52,-8.09,6.02,6.49,73.55,51.07,58.42,0.28,-4.39,9.74,6.59,178.07,26.39,59.8,1.78,-3.27,1.89,2.05,168.24,22.98,48.27,0.31,-5.07,3.07,0.86,165.5
0.4231,51.68,51.58,1.34,-11.77,7.01,0.29,285.25,55.09,33.85,1.82,-11.96,5.65,1.45,228.25,49.7,51.03,0.31,-9.1,7.88,3.79,79.02,39.29,48.56,1.84,-12.5,9.83,0.81,191.22
0.4711,42.34,40.6,1.44,-11.22,9.76,1.02,138.67,20.61,43.22,1.89,-0.62,3.2,1.43,131.92,25.13,30.17,0.44,-10.51,9.55,5.3,242.81,20.18,51.13,0.05,-8.41,4.77,9.35,267.83
0.3674,36.23,46.85,0.29,-0.25,3.43,4.65,220.05,24.02,35.4,0.71,-6.8,8.63,7.05,151.66,27.02,47.81,0.04,-8.29,6.35,2.54,54.16,28.49,30.7,1.46,-1.93,6.33,1.42,220.01
0.3723,30.89,48.41,1.02,-10.74,4.97,4.53,205.82,36.9,50.6,1.69,-3.17,1.65,8.27,119.64,26.26,59.19,1.76,-5.01,9.92,7.59,297.22,15.85,41.92,0.58,-2.13,9.61,3.42,218.69
0.3339,52.14,39.37,0.52,-1.89,7.05,0.64,61.88,22.31,55.11,0.68,-6.79,7.59,4.72,250.55,45.19,42.79,0.46,-10.28,4.17,4.81,112.41,19.59,53.26,0.46,-2.24,3.32,4.23,125.88
0.3083,46.18,53.68,0.34,-6.35,7.24,2.26,194.33,46.2,59.37,1.83,-4.92,6.9,1.24,113.61,58.87,50.72,1.88,-5.74,9.32,2.11,296.55,52.64,49.25,0.93,-3.75,3.91,0.71,197.13
0.3812,48.28,44.24,1.99,-9.05,7.88,0.15,221.7,33.57,45.66,1.33,-6.24,2.97,3.19,272.47,26.85,59.85,1.87,-10.32,4.27,7.98,71.99,40.84,36.81,0.91,-7.03,7.67,7.87,269.42
0.4049,26.05,46.06,1.5,-11.81,9.23,3.03,78.13,50.94,37.57,0.5,-2.1,8.07,0.9,100.85,32.95,42.73,1.67,-1.89,9.98,1.83,60.04,39.71,35.35,1.02,-10.06,8.03,0.8,146.01
0.3592,41.99,50.65,0.81,-1.15,8.72,9.67,100.09,16.62,44.7,0.68,-4.42,4.02,1.63,236.6,41.98,46.2,1.19,-13.01,9.83,5.38,213.2,26.2,44.63,1.44,-3.33,5.05,5.45,229.02
0.4176,31.05,47.34,1.99,-8.64,4.12,9.04,120.04,44.19,44.75,1.18,-10.19,6.83,7.82,69.32,58.47,40.92,0.69,-11.13,9.67,0.7,60.72,38.47,33.99,1.87,-0.15,7.29,1.2,120.87
0.3506,35.62,59.8,0.02,-14.77,9.98,3.45,163.24,53.22,33.7,1.73,-4.44,8.99,8.26,81.81,27.92,51.5,1.28,-6.27,1.73,6.56,153.24,22.98,55.32,0.32,-0.51,8.23,6.93,261.5
0.3702,34.45,50.58,1.5,-8.28,6.95,6.32,171.14,17.69,51.64,0.32,-7.72,5.44,2.83,70.28,57.9,50.21,1.53,-10.88,2.6,6.38,214.62,47.17,51.25,0.56,-0.79,5.4,7.13,224.89
0.3537,55.56,48.73,1.37,-12.24,4.9,7.21,119.78,25.38,50.67,0.12,-2.83,1.63,0.32,194.35,50.04,33.18,0.25,-1.94,3.33,9.89,170.93,34.94,43.19,0.51,-12.05,9.35,4.25,189.2
0.4248,23.7,54.61,1.19,-12.87,6.93,8.3,244.7,20.5,54.97,0.95,-5.05,1.67,5.42,110.48,32.58,41.06,0.19,-12.08,6.37,6.0,189.27,18.86,57.27,1.52,-4.22,2.66,4.54,258.53
0.4016,32.82,39.44,0.72,-14.39,3.32,7.31,62.82,44.27,32.89,0.88,-11.6,2.27,3.31,83.21,32.55,44.17,1.29,-1.7,1.66,3.98,249.59,50.43,43.82,1.44,-6.53,9.9,5.99,260.04
0.3889,22.31,49.31,1.05,-3.59,3.23,3.4,162.31,35.81,38.88,1.15,-10.49,5.56,0.82,117.39,55.26,36.4,0.27,-9.46,2.38,6.63,87.47,35.01,44.51,0.43,-4.8,9.51,1.2,219.42
0.4994,36.83,57.43,1.11,-7.96,8.74,3.94,113.08,29.62,32.47,1.6,-13.76,5.84,2.77,131.11,31.55,35.94,0.85,-10.74,9.97,5.5,200.37,15.6,36.49,0.39,-3.57,9.33,2.5,247.77
0.4202,18.2,43.55,1.25,-2.96,7.99,0.49,268.49,39.98,51.76,1.64,-5.36,9.79,9.71,52.49,26.37,32.77,0.89,-2.28,9.61,1.26,98.32,27.53,35.1,1.39,-9.32,7.67,4.96,274.75
0.4601,27.25,54.79,1.98,-14.57,9.35,0.49,75.39,30.15,37.6,1.47,-12.59,4.42,1.39,189.58,48.98,46.9,0.72,-4.19,4.78,3.85,184.27,52.03,53.4,1.57,-2.63,9.15,6.95,188.62
0.4119,19.3,48.6,1.61,-7.82,5.75,4.12,64.76,42.25,47.16,1.22,-5.38,7.28,9.91,64.03,52.66,52.42,0.31,-14.4,1.47,4.1,151.62,15.66,52.96,1.32,-9.42,9.6,5.05,90.28
0.3564,44.31,43.11,0.88,-7.69,7.3,2.65,131.77,40.84,49.18,0.46,-9.6,7.51,5.26,234.21,23.6,41.6,1.12,-7.88,5.79,8.91,298.09,37.72,42.48,0.84,-4.44,7.44,9.72,285.48
0.4959,15.93,53.72,1.82,-14.0,9.78,2.49,130.86,16.66,57.74,0.08,-10.05,7.39,9.75,271.89,55.49,35.58,1.21,-13.01,3.86,2.24,262.8,35.13,52.0,1.05,-11.06,6.51,1.01,269.41
0.3706,20.41,58.9,0.9,-0.53,3.68,1.73,93.45,45.15,41.26,1.01,-8.98,7.57,2.6,230.44,37.09,52.73,1.53,-11.75,6.2,0.56,292.93,41.11,38.97,1.76,-5.11,1.48,9.17,95.61
0.2997,41.99,43.49,0.35,-12.51,1.59,2.02,263.4,43.97,53.87,1.47,-0.35,6.78,8.97,148.91,57.82,54.07,0.96,-6.38,4.39,9.06,72.01,27.5,58.9,1.91,-5.94,7.81,2.56,181.68
0.36,33.49,53.25,0.46,-6.5,6.26,6.34,296.06,52.23,57.02,0.56,-12.49,7.15,8.74,63.25,52.23,41.62,0.06,-13.09,5.25,4.51,151.02,22.09,32.9,1.2,-7.62,1.39,7.5,107.02
0.3458,24.49,50.01,0.38,-4.23,7.82,3.39,125.07,26.3,53.88,0.35,-1.91,4.3,0.77,295.44,35.18,34.04,1.77,-3.3,5.79,7.2,84.28,40.72,32.67,0.65,-9.59,5.42,3.28,158.04
0.3592,30.92,30.86,1.75,-9.04,1.41,9.98,80.29,49.0,56.44,0.72,-2.73,9.52,1.65,232.1,39.81,49.94,1.01,-11.73,1.17,7.48,254.92,51.93,57.06,1.86,-9.71,8.45,9.39,87.16
0.4376,36.27,43.64,1.74,-9.64,2.59,1.64,283.77,41.14,30.39,1.06,-3.24,7.05,4.69,206.52,41.23,32.99,1.88,-13.05,3.55,1.45,179.81,47.05,36.99,0.18,-4.99,3.66,2.08,115.07
0.3302,38.45,49.57,0.47,-6.81,4.68,0.12,266.82,36.89,48.58,1.02,-3.88,7.37,0.32,245.19,21.51,45.34,1.55,-4.22,2.36,3.15,168.21,47.82,33.78,0.82,-8.09,2.43,6.57,126.8
0.4156,55.16,54.62,0.65,-14.37,1.92,8.63,217.72,47.11,34.24,1.93,-9.87,6.02,7.08,216.72,19.86,42.31,1.12,-13.87,6.41,2.53,164.49,42.02,54.93,0.52,-14.97,7.54,3.13,187.23
0.366,39.29,48.49,1.06,-0.08,8.94,9.58,95.52,31.21,56.17,1.64,-14.44,6.24,9.74,191.58,23.45,52.48,0.62,-6.21,7.08,7.16,75.64,32.55,35.71,0.24,-9.5,8.41,1.25,170.17
0.3895,22.88,38.96,0.72,-9.26,3.67,1.16,156.15,44.99,58.67,0.89,-13.55,7.65,3.82,92.21,36.92,46.68,1.6,-7.39,9.19,3.93,108.67,55.65,53.65,0.67,-4.71,5.26,8.24,199.88
0.2846,29.06,41.69,0.48,-2.01,6.43,0.56,112.36,46.54,51.5,0.13,-6.73,2.8,1.0,235.7,54.1,53.41,0.9,-0.87,3.67,1.34,194.75,49.97,36.46,1.24,-8.74,2.04,3.28,262.48
0.3558,22.75,51.42,0.44,-5.69,6.7,2.31,57.99,51.79,55.38,1.8,-9.33,8.35,1.61,61.34,57.82,50.18,1.46,-8.95,5.82,2.35,279.47,54.56,42.2,1.91,-1.96,1.23,7.71,153.58
0.3928,42.07,54.12,1.25,-14.54,5.4,0.76,258.18,24.72,48.4,1.91,-4.99,8.17,9.24,263.84,46.44,36.17,1.9,-11.27,8.69,9.43,177.24,46.54,42.43,0.1,-0.51,3.8,1.01,244.23
0.3656,53.92,39.26,1.2,-9.55,8.48,2.0,132.11,55.32,54.26,0.18,-6.39,6.74,0.41,299.81,42.54,52.56,0.29,-11.82,9.14,2.93,73.67,52.8,37.44,0.12,-9.67,4.21,6.11,236.12
0.3382,55.27,57.7,0.31,-12.06,9.94,9.63,100.71,55.12,52.95,0.61,-5.65,5.8,2.25,131.7,35.33,42.94,1.24,-8.81,8.76,1.56,125.32,34.82,37.31,0.72,-14.76,9.51,2.88,187.75
0.3558,49.82,57.26,1.42,-2.54,5.24,4.34,186.11,34.85,42.21,1.63,-4.46,8.76,6.7,167.88,29.13,53.61,0.23,-10.62,6.88,3.43,93.16,16.58,59.88,1.36,-14.53,1.23,0.56,255.59
0.3282,38.66,59.82,0.04,-1.32,8.16,4.2,186.55,40.6,32.86,1.2,-5.5,2.67,0.87,57.56,59.01,46.39,0.96,-12.35,7.0,2.34,168.79,50.51,49.65,0.78,-14.7,3.81,0.69,242.15
0.3485,49.18,43.29,0.06,-13.6,2.26,2.88,61.48,25.92,37.87,0.8,-6.03,6.87,5.75,161.59,58.39,43.11,1.36,-0.28,5.89,0.16,125.25,20.57,38.06,0.91,-2.71,3.11,3.67,55.95
0.3666,37.35,45.31,0.1,-3.75,6.59,4.75,235.38,21.93,39.92,0.32,-3.36,1.59,0.46,280.16,18.74,50.27,1.15,-14.36,7.8,8.71,90.96,34.45,58.3,0.72,-8.17,9.22,5.98,91.57
0.2888,41.85,58.37,0.25,-14.39,4.31,6.59,152.94,51.56,46.61,1.04,-2.98,6.07,5.96,127.76,55.95,48.5,0.02,-3.08,1.46,5.02,285.67,47.33,49.23,1.48,-5.01,6.98,7.36,285.12
0.3058,53.74,56.61,0.14,-4.66,9.65,7.82,184.85,58.99,43.15,1.51,-6.03,4.34,9.5,169.58,26.12,36.87,1.14,-8.56,3.75,3.4,247.98,42.46,50.23,0.6,-1.03,8.56,1.44,90.76
0.3572,32.86,30.16,1.17,-0.67,1.34,7.84,278.8,49.44,52.4,1.52,-1.21,9.94,5.55,237.17,27.03,49.5,1.96,-10.41,1.52,8.2,229.27,34.01,49.76,0.5,-10.36,6.78,2.76,77.66
0.3729,27.82,36.69,0.52,-13.67,4.41,7.14,160.96,46.75,37.68,1.7,-3.43,8.37,8.84,83.85,49.27,55.76,0.87,-7.98,8.24,0.29,150.51,50.48,42.56,0.27,-8.38,4.66,8.66,118.65
0.4327,25.24,40.65,1.64,-5.87,6.24,7.0,69.58,39.8,35.6,0.93,-13.77,6.38,9.44,119.76,21.82,59.14,1.36,-1.49,4.33,7.77,186.61,45.94,31.89,0.55,-7.2,7.11,1.39,69.84
0.4188,26.94,52.56,1.75,-14.0,8.05,4.92,299.19,34.93,44.02,0.49,-10.5,9.74,0.89,293.15,46.5,42.33,1.49,-7.27,2.21,2.82,214.98,42.78,37.39,1.89,-1.61,5.57,9.66,62.04
0.3077,19.85,37.59,0.03,-0.41,7.8,6.56,203.69,28.12,47.59,0.54,-1.82,1.78,4.92,199.05,57.79,50.47,0.01,-3.82,5.97,5.58,120.23,27.98,49.14,1.54,-8.56,5.31,6.63,142.35
0.3087,37.51,38.77,0.17,-13.15,9.32,7.92,243.84,57.09,51.05,0.12,-1.04,8.82,9.12,269.5,58.48,46.68,0.44,-1.67,3.93,7.88,95.72,51.16,43.49,1.35,-0.12,4.56,5.92,286.89
0.3348,38.0,50.37,1.14,-9.85,7.29,8.0,272.08,53.54,45.35,0.73,-6.75,3.83,5.1,222.95,49.55,51.94,1.88,-11.09,7.93,8.64,98.22,24.07,45.33,0.32,-1.39,8.98,5.14,94.94
0.3996,24.14,49.39,1.93,-14.53,6.48,9.17,250.73,36.45,53.65,0.7,-4.75,3.39,9.18,238.42,44.25,46.27,1.21,-3.26,9.28,8.45,269.83,25.86,55.11,1.95,-12.13,8.83,5.93,160.92
0.3666,45.33,59.3,0.63,-8.53,3.09,5.09,146.08,20.85,49.12,1.71,-5.71,2.96,0.52,73.24,54.73,35.72,0.82,-2.04,3.81,8.38,148.64,28.4,37.19,1.67,-14.73,6.86,9.56,62.11
0.3548,55.17,46.32,0.46,-12.83,5.38,7.36,148.53,27.19,56.02,0.94,-6.45,3.61,9.64,215.78,37.98,39.92,1.35,-1.74,9.86,7.6,223.68,45.44,31.72,1.94,-3.19,3.43,2.97,190.73
0.49,22.25,54.52,0.75,-14.34,4.96,0.35,77.57,19.77,56.58,1.5,-12.08,7.36,9.63,169.99,46.91,51.94,1.4,-14.21,9.67,3.9,166.3,15.35,37.97,1.7,-1.95,5.18,9.07,184.08
0.3576,57.93,37.42,0.6,-11.1,3.0,7.21,187.81,40.86,38.26,1.67,-4.96,3.47,2.06,55.11,33.55,54.76,0.16,-10.49,8.99,8.99,128.94,50.93,52.53,1.96,-8.46,4.48,1.87,255.09
0.3766,27.88,54.03,0.95,-5.96,9.38,5.52,210.05,40.68,45.36,1.11,-7.67,5.28,7.16,73.48,18.32,47.63,1.32,-6.66,5.82,4.59,129.54,53.23,59.4,1.9,-8.56,2.26,3.86,148.33
0.4339,59.38,35.22,1.3,-2.46,3.11,8.08,271.14,45.54,35.12,1.19,-7.95,2.86,5.88,108.28,15.17,50.72,0.1,-10.26,7.16,3.39,134.7,55.2,34.83,1.57,-13.25,3.49,3.01,91.85
0.3888,59.33,44.44,1.11,-12.42,4.34,3.36,65.38,49.01,42.0,0.88,-0.4,2.36,8.37,119.97,25.02,32.98,1.69,-14.31,1.19,8.09,281.37,36.39,40.64,1.4,-12.52,1.42,7.72,284.07
0.44,44.47,57.08,1.9,-10.18,6.27,4.34,232.21,17.21,55.02,1.49,-5.05,8.28,6.4,267.0,17.14,45.04,0.22,-5.71,8.92,1.11,51.68,33.07,32.59,1.29,-8.08,5.11,6.96,141.31
0.288,53.21,46.63,0.59,-11.13,1.37,1.12,53.6,52.48,59.6,0.53,-7.99,1.31,8.3,264.49,17.71,55.47,0.51,-1.35,7.51,8.5,296.75,39.4,48.68,0.25,-12.71,6.45,9.56,220.98
0.3759,26.04,37.98,0.52,-12.48,5.2,0.87,63.64,38.37,48.84,0.12,-12.55,6.82,9.92,153.9,31.39,55.27,0.66,-2.51,3.5,6.26,171.81,52.87,52.76,1.13,-7.72,1.62,4.64,79.25
0.4936,19.89,37.61,1.23,-14.92,7.13,5.32,209.93,28.25,41.82,1.14,-4.12,6.22,5.12,106.23,45.27,31.36,1.08,-7.07,5.61,9.78,255.19,22.35,35.06,1.79,-0.12,2.73,9.81,285.46
0.4375,43.68,52.27,0.06,-12.58,5.63,0.63,123.71,15.45,55.8,1.08,-4.89,6.24,5.63,95.13,15.01,44.79,0.73,-7.16,9.12,8.49,151.96,53.2,47.43,0.88,-12.73,5.41,0.14,168.27
0.4863,50.68,40.25,1.93,-14.71,9.24,3.41,279.8,39.06,54.65,1.76,-11.99,2.31,7.32,150.71,15.94,35.2,1.09,-10.27,7.1,0.76,97.77,35.72,45.8,1.7,-8.39,2.14,0.88,109.63
0.4565,44.6,34.99,1.89,-11.42,8.86,9.17,146.29,59.23,51.6,1.65,-14.73,6.73,0.79,164.11,47.2,30.31,0.99,-7.02,1.06,1.32,279.23,51.92,43.84,1.62,-8.99,1.13,1.02,101.36
0.326,28.7,42.83,0.39,-6.77,6.59,4.92,237.79,49.28,46.43,1.24,-6.58,8.43,5.36,258.35,45.2,35.24,0.38,-9.3,1.93,3.93,127.12,49.74,46.9,0.73,-14.24,1.45,4.01,92.64
0.3253,58.2,50.22,1.13,-0.58,3.13,4.41,189.58,29.37,38.24,0.67,-7.45,5.33,4.72,84.37,45.8,49.8,1.49,-6.23,9.51,8.53,130.0,32.18,41.64,0.5,-5.17,6.93,5.09,278.53
